"tid1","tid2","score"
110,89,0.05
111,89,0.05
112,89,0.05
113,89,0.05
114,89,0.05
115,89,0.05
116,89,0.05
117,89,0.05
118,89,0.05
119,89,0.05
120,89,0.05
121,89,0.05
122,89,0.05
123,89,0.05
124,89,0.05
125,89,0.05
126,89,0.05
127,89,0.05
128,89,0.05
129,89,0.05
130,89,0.05
131,89,0.05
132,89,0.05
133,89,0.05
134,89,0.05
135,89,0.05
136,89,0.05
137,89,0.05
138,89,0.05
139,89,0.05
140,89,0.05
141,89,0.05
142,89,0.05
143,89,0.05
144,89,0.05
145,89,0.05
146,89,0.05
147,89,0.05
148,89,0.05
149,89,0.05
150,89,0.05
151,89,0.05
152,89,0.05
153,89,0.05
154,89,0.05
155,89,0.05
156,89,0.05
157,89,0.05
158,89,0.05
159,89,0.05
160,89,0.05
161,89,0.05
162,89,0.05
163,89,0.05
164,89,0.05
165,89,0.05
166,89,0.05
167,89,0.05
168,89,0.05
169,89,0.05
170,89,0.05
171,89,0.05
172,89,0.05
173,89,0.05
174,89,0.05
175,89,0.05
176,89,0.05
177,89,0.05
178,89,0.05
179,89,0.05
180,89,0.05
181,89,0.05
182,89,0.05
183,89,0.05
184,89,0.05
185,89,0.05
186,89,0.05
187,89,0.05
188,89,0.05
189,89,0.05
190,89,0.05
191,89,0.05
192,89,0.05
193,89,0.05
194,89,0.05
195,89,0.05
196,89,0.05
197,89,0.05
198,89,0.05
199,89,0.05
1,90,0.05
2,90,0.05
3,90,0.05
4,90,0.05
5,90,0.05
6,90,0.05
7,90,0.05
8,90,0.05
9,90,0.05
10,90,0.05
11,90,0.05
12,90,0.05
13,90,0.05
14,90,0.05
15,90,0.05
16,90,0.05
17,90,0.05
18,90,0.05
19,90,0.05
20,90,0.05
21,90,0.05
22,90,0.05
23,90,0.05
24,90,0.05
25,90,0.05
26,90,0.05
27,90,0.05
28,90,0.05
29,90,0.05
30,90,0.05
31,90,0.05
32,90,0.05
33,90,0.05
34,90,0.05
35,90,0.05
36,90,0.05
37,90,0.05
38,90,0.05
39,90,0.05
40,90,0.05
41,90,0.05
42,90,0.05
43,90,0.05
44,90,0.05
45,90,0.05
46,90,0.05
47,90,0.05
48,90,0.05
49,90,0.05
50,90,0.05
51,90,0.05
52,90,0.05
53,90,0.05
54,90,0.05
55,90,0.05
56,90,0.05
57,90,0.05
58,90,0.05
59,90,0.05
60,90,0.05
61,90,0.05
62,90,0.05
63,90,0.05
64,90,0.05
65,90,0.05
66,90,0.05
67,90,0.05
68,90,0.05
69,90,0.05
70,90,0.05
71,90,0.05
72,90,0.05
73,90,0.05
74,90,0.05
75,90,0.05
76,90,0.05
77,90,0.05
78,90,0.05
79,90,0.05
80,90,0.05
81,90,0.05
82,90,0.05
93,90,0.05
94,90,0.05
95,90,0.05
96,90,0.05
97,90,0.05
98,90,0.05
99,90,0.05
100,90,0.05
101,90,0.05
102,90,0.05
103,90,0.05
104,90,0.05
105,90,0.05
106,90,0.05
107,90,0.05
108,90,0.05
109,90,0.05
110,90,0.05
111,90,0.05
112,90,0.05
113,90,0.05
114,90,0.05
115,90,0.05
116,90,0.05
117,90,0.05
118,90,0.05
119,90,0.05
120,90,0.05
121,90,0.05
122,90,0.05
123,90,0.05
124,90,0.05
125,90,0.05
126,90,0.05
127,90,0.05
128,90,0.05
129,90,0.05
130,90,0.05
131,90,0.05
132,90,0.05
134,90,0.05
135,90,0.05
136,90,0.05
137,90,0.05
138,90,0.05
139,90,0.05
140,90,0.05
141,90,0.05
142,90,0.05
143,90,0.05
144,90,0.05
145,90,0.05
146,90,0.05
147,90,0.05
148,90,0.05
149,90,0.05
150,90,0.05
151,90,0.05
152,90,0.05
153,90,0.05
154,90,0.05
155,90,0.05
156,90,0.05
157,90,0.05
158,90,0.05
159,90,0.05
160,90,0.05
161,90,0.05
162,90,0.05
163,90,0.05
164,90,0.05
165,90,0.05
166,90,0.05
169,90,0.05
173,90,0.05
174,90,0.05
175,90,0.05
176,90,0.05
177,90,0.05
178,90,0.05
179,90,0.05
180,90,0.05
181,90,0.05
182,90,0.05
183,90,0.05
184,90,0.05
185,90,0.05
186,90,0.05
187,90,0.05
188,90,0.05
189,90,0.05
190,90,0.05
191,90,0.05
192,90,0.05
193,90,0.05
194,90,0.05
195,90,0.05
196,90,0.05
197,90,0.05
198,90,0.05
199,90,0.05
1,91,0.05
2,91,0.05
3,91,0.05
4,91,0.05
5,91,0.05
6,91,0.05
7,91,0.05
8,91,0.05
9,91,0.05
10,91,0.05
11,91,0.05
12,91,0.05
13,91,0.05
14,91,0.05
15,91,0.05
16,91,0.05
17,91,0.05
18,91,0.05
19,91,0.05
20,91,0.05
21,91,0.05
22,91,0.05
23,91,0.05
24,91,0.05
25,91,0.05
26,91,0.05
27,91,0.05
28,91,0.05
29,91,0.05
30,91,0.05
31,91,0.05
32,91,0.05
33,91,0.05
34,91,0.05
35,91,0.05
36,91,0.05
37,91,0.05
38,91,0.05
39,91,0.05
40,91,0.05
41,91,0.05
42,91,0.05
43,91,0.05
44,91,0.05
45,91,0.05
46,91,0.05
47,91,0.05
48,91,0.05
49,91,0.05
50,91,0.05
53,91,0.05
54,91,0.05
55,91,0.05
56,91,0.05
57,91,0.05
59,91,0.05
60,91,0.05
61,91,0.05
62,91,0.05
63,91,0.05
64,91,0.05
65,91,0.05
66,91,0.05
67,91,0.05
68,91,0.05
69,91,0.05
70,91,0.05
71,91,0.05
72,91,0.05
73,91,0.05
74,91,0.05
75,91,0.05
76,91,0.05
77,91,0.05
78,91,0.05
79,91,0.05
80,91,0.05
81,91,0.05
82,91,0.05
93,91,0.05
94,91,0.05
95,91,0.05
96,91,0.05
97,91,0.05
98,91,0.05
99,91,0.05
100,91,0.05
101,91,0.05
102,91,0.05
103,91,0.05
104,91,0.05
105,91,0.05
106,91,0.05
107,91,0.05
108,91,0.05
109,91,0.05
110,91,0.05
111,91,0.05
112,91,0.05
113,91,0.05
114,91,0.05
115,91,0.05
116,91,0.05
117,91,0.05
118,91,0.05
119,91,0.05
120,91,0.05
121,91,0.05
122,91,0.05
123,91,0.05
124,91,0.05
125,91,0.05
126,91,0.05
127,91,0.05
128,91,0.05
129,91,0.05
130,91,0.05
131,91,0.05
132,91,0.05
133,91,0.05
134,91,0.05
135,91,0.05
136,91,0.05
137,91,0.05
138,91,0.05
139,91,0.05
140,91,0.05
141,91,0.05
142,91,0.05
143,91,0.05
144,91,0.05
145,91,0.05
146,91,0.05
147,91,0.05
148,91,0.05
149,91,0.05
150,91,0.05
151,91,0.05
152,91,0.05
153,91,0.05
155,91,0.05
156,91,0.05
157,91,0.05
158,91,0.05
159,91,0.05
160,91,0.05
161,91,0.05
162,91,0.05
163,91,0.05
164,91,0.05
165,91,0.05
166,91,0.05
167,91,0.05
168,91,0.05
169,91,0.05
170,91,0.05
171,91,0.05
172,91,0.05
173,91,0.05
174,91,0.05
175,91,0.05
176,91,0.05
177,91,0.05
178,91,0.05
179,91,0.05
180,91,0.05
181,91,0.05
182,91,0.05
183,91,0.05
184,91,0.05
185,91,0.05
186,91,0.05
187,91,0.05
188,91,0.05
189,91,0.05
190,91,0.05
191,91,0.05
192,91,0.05
193,91,0.05
194,91,0.05
195,91,0.05
196,91,0.05
197,91,0.05
198,91,0.05
199,91,0.05
1,92,0.05
2,92,0.05
3,92,0.05
4,92,0.05
5,92,0.05
6,92,0.05
7,92,0.05
8,92,0.05
9,92,0.05
10,92,0.05
11,92,0.05
12,92,0.05
13,92,0.05
14,92,0.05
15,92,0.05
16,92,0.05
17,92,0.05
18,92,0.05
19,92,0.05
20,92,0.05
21,92,0.05
22,92,0.05
23,92,0.05
24,92,0.05
25,92,0.05
26,92,0.05
27,92,0.05
28,92,0.05
29,92,0.05
30,92,0.05
31,92,0.05
32,92,0.05
33,92,0.05
34,92,0.05
35,92,0.05
36,92,0.05
37,92,0.05
38,92,0.05
39,92,0.05
40,92,0.05
41,92,0.05
42,92,0.05
43,92,0.05
44,92,0.05
45,92,0.05
46,92,0.05
47,92,0.05
48,92,0.05
49,92,0.05
50,92,0.05
51,92,0.05
52,92,0.05
53,92,0.05
54,92,0.05
55,92,0.05
56,92,0.05
57,92,0.05
58,92,0.05
59,92,0.05
60,92,0.05
61,92,0.05
62,92,0.05
63,92,0.05
64,92,0.05
65,92,0.05
66,92,0.05
67,92,0.05
68,92,0.05
69,92,0.05
70,92,0.05
71,92,0.05
72,92,0.05
73,92,0.05
74,92,0.05
75,92,0.05
76,92,0.05
77,92,0.05
78,92,0.05
79,92,0.05
80,92,0.05
81,92,0.05
82,92,0.05
93,92,0.05
94,92,0.05
95,92,0.05
96,92,0.05
97,92,0.05
98,92,0.05
99,92,0.05
100,92,0.05
101,92,0.05
102,92,0.05
103,92,0.05
104,92,0.05
105,92,0.05
106,92,0.05
107,92,0.05
108,92,0.05
109,92,0.05
110,92,0.05
111,92,0.05
112,92,0.05
113,92,0.05
114,92,0.05
115,92,0.05
116,92,0.05
117,92,0.05
118,92,0.05
119,92,0.05
120,92,0.05
121,92,0.05
122,92,0.05
123,92,0.05
124,92,0.05
125,92,0.05
126,92,0.05
127,92,0.05
128,92,0.05
129,92,0.05
130,92,0.05
131,92,0.05
132,92,0.05
133,92,0.05
134,92,0.05
135,92,0.05
136,92,0.05
137,92,0.05
138,92,0.05
139,92,0.05
140,92,0.05
141,92,0.05
142,92,0.05
143,92,0.05
144,92,0.05
145,92,0.05
146,92,0.05
147,92,0.05
148,92,0.05
149,92,0.05
150,92,0.05
151,92,0.05
152,92,0.05
153,92,0.05
154,92,0.05
155,92,0.05
156,92,0.05
157,92,0.05
158,92,0.05
159,92,0.05
160,92,0.05
161,92,0.05
162,92,0.05
163,92,0.05
164,92,0.05
165,92,0.05
166,92,0.05
167,92,0.05
168,92,0.05
169,92,0.05
170,92,0.05
171,92,0.05
172,92,0.05
173,92,0.05
174,92,0.05
175,92,0.05
176,92,0.05
177,92,0.05
178,92,0.05
179,92,0.05
180,92,0.05
181,92,0.05
182,92,0.05
183,92,0.05
184,92,0.05
185,92,0.05
186,92,0.05
187,92,0.05
188,92,0.05
189,92,0.05
190,92,0.05
191,92,0.05
192,92,0.05
193,92,0.05
194,92,0.05
195,92,0.05
196,92,0.05
197,92,0.05
198,92,0.05
199,92,0.05
1,93,0.05
2,93,0.05
3,93,0.05
4,93,0.05
5,93,0.05
6,93,0.05
7,93,0.05
8,93,0.05
9,93,0.05
10,93,0.05
11,93,0.05
12,93,0.05
13,93,0.05
14,93,0.05
15,93,0.05
16,93,0.05
17,93,0.05
18,93,0.05
19,93,0.05
20,93,0.05
21,93,0.05
22,93,0.05
23,93,0.05
24,93,0.05
25,93,0.05
26,93,0.05
27,93,0.05
28,93,0.05
29,93,0.05
30,93,0.05
31,93,0.05
32,93,0.05
33,93,0.05
34,93,0.05
35,93,0.05
36,93,0.05
37,93,0.05
38,93,0.05
39,93,0.05
40,93,0.05
41,93,0.05
42,93,0.05
43,93,0.05
44,93,0.05
45,93,0.05
46,93,0.05
47,93,0.05
48,93,0.05
49,93,0.05
50,93,0.05
51,93,0.05
52,93,0.05
53,93,0.05
54,93,0.05
55,93,0.05
56,93,0.05
57,93,0.05
58,93,0.05
59,93,0.05
60,93,0.05
61,93,0.05
62,93,0.05
63,93,0.05
64,93,0.05
65,93,0.05
66,93,0.05
67,93,0.05
68,93,0.05
69,93,0.05
70,93,0.05
71,93,0.05
72,93,0.05
73,93,0.05
74,93,0.05
75,93,0.05
76,93,0.05
77,93,0.05
78,93,0.05
79,93,0.05
80,93,0.05
81,93,0.05
82,93,0.05
83,93,0.05
84,93,0.05
85,93,0.05
86,93,0.05
87,93,0.05
88,93,0.05
89,93,0.05
90,93,0.05
91,93,0.05
92,93,0.05
103,93,0.05
104,93,0.05
105,93,0.05
106,93,0.05
107,93,0.05
108,93,0.05
109,93,0.05
110,93,0.05
111,93,0.05
112,93,0.05
113,93,0.05
114,93,0.05
115,93,0.05
116,93,0.05
117,93,0.05
118,93,0.05
119,93,0.05
120,93,0.05
121,93,0.05
122,93,0.05
123,93,0.05
124,93,0.05
125,93,0.05
126,93,0.05
127,93,0.05
128,93,0.05
129,93,0.05
130,93,0.05
131,93,0.05
132,93,0.05
133,93,0.05
134,93,0.05
135,93,0.05
136,93,0.05
137,93,0.05
138,93,0.05
139,93,0.05
140,93,0.05
141,93,0.05
142,93,0.05
143,93,0.05
144,93,0.05
145,93,0.05
146,93,0.05
147,93,0.05
148,93,0.05
149,93,0.05
150,93,0.05
151,93,0.05
152,93,0.05
153,93,0.05
154,93,0.05
155,93,0.05
156,93,0.05
157,93,0.05
158,93,0.05
159,93,0.05
160,93,0.05
161,93,0.05
162,93,0.05
163,93,0.05
164,93,0.05
165,93,0.05
166,93,0.05
167,93,0.05
168,93,0.05
169,93,0.05
170,93,0.05
171,93,0.05
172,93,0.05
173,93,0.05
174,93,0.05
175,93,0.05
176,93,0.05
177,93,0.05
178,93,0.05
179,93,0.05
180,93,0.05
181,93,0.05
182,93,0.05
183,93,0.05
184,93,0.05
185,93,0.05
186,93,0.05
187,93,0.05
188,93,0.05
189,93,0.05
190,93,0.05
191,93,0.05
192,93,0.05
193,93,0.05
194,93,0.05
195,93,0.05
196,93,0.05
197,93,0.05
198,93,0.05
199,93,0.05
1,94,0.05
2,94,0.05
3,94,0.05
4,94,0.05
5,94,0.05
6,94,0.05
7,94,0.05
8,94,0.05
9,94,0.05
10,94,0.05
11,94,0.05
12,94,0.05
13,94,0.05
14,94,0.05
15,94,0.05
16,94,0.05
17,94,0.05
18,94,0.05
19,94,0.05
20,94,0.05
21,94,0.05
22,94,0.05
23,94,0.05
24,94,0.05
25,94,0.05
26,94,0.05
27,94,0.05
28,94,0.05
29,94,0.05
30,94,0.05
31,94,0.05
32,94,0.05
33,94,0.05
34,94,0.05
35,94,0.05
36,94,0.05
37,94,0.05
38,94,0.05
39,94,0.05
40,94,0.05
41,94,0.05
42,94,0.05
43,94,0.05
44,94,0.05
45,94,0.05
46,94,0.05
47,94,0.05
48,94,0.05
49,94,0.05
50,94,0.05
51,94,0.05
52,94,0.05
53,94,0.05
54,94,0.05
55,94,0.05
56,94,0.05
57,94,0.05
58,94,0.05
59,94,0.05
60,94,0.05
61,94,0.05
62,94,0.05
63,94,0.05
64,94,0.05
65,94,0.05
66,94,0.05
67,94,0.05
68,94,0.05
69,94,0.05
70,94,0.05
71,94,0.05
72,94,0.05
73,94,0.05
74,94,0.05
75,94,0.05
76,94,0.05
77,94,0.05
78,94,0.05
79,94,0.05
80,94,0.05
81,94,0.05
82,94,0.05
83,94,0.05
84,94,0.05
85,94,0.05
86,94,0.05
87,94,0.05
88,94,0.05
89,94,0.05
90,94,0.05
91,94,0.05
92,94,0.05
103,94,0.05
104,94,0.05
105,94,0.05
106,94,0.05
107,94,0.05
108,94,0.05
109,94,0.05
110,94,0.05
111,94,0.05
112,94,0.05
113,94,0.05
114,94,0.05
115,94,0.05
116,94,0.05
118,94,0.05
119,94,0.05
120,94,0.05
121,94,0.05
122,94,0.05
123,94,0.05
124,94,0.05
125,94,0.05
126,94,0.05
127,94,0.05
128,94,0.05
129,94,0.05
130,94,0.05
131,94,0.05
132,94,0.05
133,94,0.05
134,94,0.05
135,94,0.05
136,94,0.05
137,94,0.05
138,94,0.05
139,94,0.05
140,94,0.05
141,94,0.05
142,94,0.05
143,94,0.05
144,94,0.05
145,94,0.05
146,94,0.05
147,94,0.05
148,94,0.05
149,94,0.05
150,94,0.05
151,94,0.05
152,94,0.05
153,94,0.05
154,94,0.05
155,94,0.05
156,94,0.05
157,94,0.05
158,94,0.05
159,94,0.05
160,94,0.05
161,94,0.05
162,94,0.05
163,94,0.05
164,94,0.05
165,94,0.05
166,94,0.05
167,94,0.05
168,94,0.05
169,94,0.05
170,94,0.05
171,94,0.05
172,94,0.05
173,94,0.05
174,94,0.05
175,94,0.05
176,94,0.05
177,94,0.05
178,94,0.05
179,94,0.05
180,94,0.05
181,94,0.05
182,94,0.05
183,94,0.05
184,94,0.05
185,94,0.05
186,94,0.05
187,94,0.05
188,94,0.05
189,94,0.05
190,94,0.05
191,94,0.05
192,94,0.05
193,94,0.05
194,94,0.05
195,94,0.05
196,94,0.05
197,94,0.05
198,94,0.05
199,94,0.05
1,95,0.05
2,95,0.05
3,95,0.05
4,95,0.05
5,95,0.05
6,95,0.05
7,95,0.05
8,95,0.05
9,95,0.05
10,95,0.05
11,95,0.05
12,95,0.05
13,95,0.05
14,95,0.05
15,95,0.05
16,95,0.05
17,95,0.05
18,95,0.05
19,95,0.05
20,95,0.05
21,95,0.05
22,95,0.05
23,95,0.05
24,95,0.05
25,95,0.05
26,95,0.05
27,95,0.05
28,95,0.05
29,95,0.05
30,95,0.05
31,95,0.05
32,95,0.05
33,95,0.05
34,95,0.05
35,95,0.05
36,95,0.05
37,95,0.05
38,95,0.05
39,95,0.05
40,95,0.05
41,95,0.05
42,95,0.05
43,95,0.05
44,95,0.05
45,95,0.05
46,95,0.05
47,95,0.05
48,95,0.05
49,95,0.05
50,95,0.05
51,95,0.05
52,95,0.05
53,95,0.05
54,95,0.05
55,95,0.05
56,95,0.05
57,95,0.05
58,95,0.05
59,95,0.05
60,95,0.05
61,95,0.05
62,95,0.05
63,95,0.05
64,95,0.05
65,95,0.05
66,95,0.05
67,95,0.05
68,95,0.05
69,95,0.05
70,95,0.05
71,95,0.05
72,95,0.05
73,95,0.05
74,95,0.05
75,95,0.05
76,95,0.05
77,95,0.05
78,95,0.05
79,95,0.05
80,95,0.05
81,95,0.05
82,95,0.05
83,95,0.05
84,95,0.05
85,95,0.05
86,95,0.05
87,95,0.05
88,95,0.05
89,95,0.05
90,95,0.05
91,95,0.05
92,95,0.05
103,95,0.05
104,95,0.05
105,95,0.05
106,95,0.05
107,95,0.05
108,95,0.05
109,95,0.05
110,95,0.05
111,95,0.05
112,95,0.05
113,95,0.05
114,95,0.05
115,95,0.05
116,95,0.05
118,95,0.05
119,95,0.05
120,95,0.05
121,95,0.05
122,95,0.05
123,95,0.05
124,95,0.05
125,95,0.05
126,95,0.05
127,95,0.05
128,95,0.05
129,95,0.05
130,95,0.05
131,95,0.05
132,95,0.05
133,95,0.05
134,95,0.05
135,95,0.05
136,95,0.05
137,95,0.05
138,95,0.05
139,95,0.05
140,95,0.05
141,95,0.05
142,95,0.05
143,95,0.05
144,95,0.05
145,95,0.05
146,95,0.05
147,95,0.05
148,95,0.05
149,95,0.05
150,95,0.05
151,95,0.05
152,95,0.05
153,95,0.05
154,95,0.05
155,95,0.05
156,95,0.05
157,95,0.05
158,95,0.05
159,95,0.05
160,95,0.05
161,95,0.05
162,95,0.05
163,95,0.05
164,95,0.05
165,95,0.05
166,95,0.05
167,95,0.05
168,95,0.05
169,95,0.05
170,95,0.05
171,95,0.05
172,95,0.05
173,95,0.05
174,95,0.05
175,95,0.05
176,95,0.05
177,95,0.05
178,95,0.05
179,95,0.05
180,95,0.05
181,95,0.05
182,95,0.05
183,95,0.05
184,95,0.05
185,95,0.05
186,95,0.05
187,95,0.05
188,95,0.05
189,95,0.05
190,95,0.05
191,95,0.05
192,95,0.05
193,95,0.05
194,95,0.05
195,95,0.05
196,95,0.05
197,95,0.05
198,95,0.05
199,95,0.05
1,96,0.05
2,96,0.05
3,96,0.05
4,96,0.05
5,96,0.05
6,96,0.05
7,96,0.05
8,96,0.05
9,96,0.05
10,96,0.05
11,96,0.05
12,96,0.05
13,96,0.05
14,96,0.05
15,96,0.05
16,96,0.05
17,96,0.05
18,96,0.05
19,96,0.05
20,96,0.05
21,96,0.05
22,96,0.05
23,96,0.05
24,96,0.05
25,96,0.05
26,96,0.05
27,96,0.05
28,96,0.05
29,96,0.05
30,96,0.05
31,96,0.05
32,96,0.05
33,96,0.05
34,96,0.05
35,96,0.05
36,96,0.05
37,96,0.05
38,96,0.05
39,96,0.05
40,96,0.05
41,96,0.05
42,96,0.05
43,96,0.05
44,96,0.05
45,96,0.05
46,96,0.05
47,96,0.05
48,96,0.05
49,96,0.05
50,96,0.05
51,96,0.05
52,96,0.05
53,96,0.05
54,96,0.05
55,96,0.05
56,96,0.05
57,96,0.05
58,96,0.05
59,96,0.05
60,96,0.05
61,96,0.05
62,96,0.05
63,96,0.05
64,96,0.05
65,96,0.05
66,96,0.05
67,96,0.05
68,96,0.05
69,96,0.05
70,96,0.05
71,96,0.05
72,96,0.05
73,96,0.05
74,96,0.05
75,96,0.05
76,96,0.05
77,96,0.05
78,96,0.05
79,96,0.05
80,96,0.05
81,96,0.05
82,96,0.05
83,96,0.05
84,96,0.05
85,96,0.05
86,96,0.05
87,96,0.05
88,96,0.05
89,96,0.05
90,96,0.05
91,96,0.05
92,96,0.05
103,96,0.05
104,96,0.05
105,96,0.05
106,96,0.05
107,96,0.05
108,96,0.05
109,96,0.05
110,96,0.05
111,96,0.05
112,96,0.05
113,96,0.05
114,96,0.05
115,96,0.05
116,96,0.05
117,96,0.05
118,96,0.05
119,96,0.05
120,96,0.05
121,96,0.05
122,96,0.05
123,96,0.05
124,96,0.05
125,96,0.05
126,96,0.05
127,96,0.05
128,96,0.05
129,96,0.05
130,96,0.05
131,96,0.05
132,96,0.05
133,96,0.05
134,96,0.05
135,96,0.05
136,96,0.05
137,96,0.05
138,96,0.05
139,96,0.05
140,96,0.05
141,96,0.05
142,96,0.05
143,96,0.05
144,96,0.05
145,96,0.05
146,96,0.05
147,96,0.05
148,96,0.05
149,96,0.05
150,96,0.05
151,96,0.05
152,96,0.05
153,96,0.05
154,96,0.05
155,96,0.05
156,96,0.05
157,96,0.05
158,96,0.05
159,96,0.05
160,96,0.05
161,96,0.05
162,96,0.05
163,96,0.05
164,96,0.05
165,96,0.05
166,96,0.05
167,96,0.05
168,96,0.05
169,96,0.05
170,96,0.05
171,96,0.05
172,96,0.05
173,96,0.05
174,96,0.05
175,96,0.05
176,96,0.05
177,96,0.05
178,96,0.05
179,96,0.05
180,96,0.05
181,96,0.05
182,96,0.05
183,96,0.05
184,96,0.05
185,96,0.05
186,96,0.05
187,96,0.05
188,96,0.05
189,96,0.05
190,96,0.05
191,96,0.05
192,96,0.05
193,96,0.05
194,96,0.05
195,96,0.05
196,96,0.05
197,96,0.05
198,96,0.05
199,96,0.05
1,97,0.05
2,97,0.05
3,97,0.05
4,97,0.05
5,97,0.05
6,97,0.05
7,97,0.05
8,97,0.05
9,97,0.05
10,97,0.05
11,97,0.05
12,97,0.05
13,97,0.05
14,97,0.05
15,97,0.05
16,97,0.05
17,97,0.05
18,97,0.05
19,97,0.05
20,97,0.05
21,97,0.05
22,97,0.05
23,97,0.05
24,97,0.05
25,97,0.05
26,97,0.05
27,97,0.05
28,97,0.05
29,97,0.05
30,97,0.05
31,97,0.05
32,97,0.05
33,97,0.05
34,97,0.05
35,97,0.05
36,97,0.05
37,97,0.05
38,97,0.05
39,97,0.05
40,97,0.05
41,97,0.05
42,97,0.05
43,97,0.05
44,97,0.05
45,97,0.05
46,97,0.05
47,97,0.05
48,97,0.05
49,97,0.05
50,97,0.05
51,97,0.05
52,97,0.05
53,97,0.05
54,97,0.05
55,97,0.05
56,97,0.05
57,97,0.05
58,97,0.05
59,97,0.05
60,97,0.05
61,97,0.05
62,97,0.05
63,97,0.05
64,97,0.05
65,97,0.05
66,97,0.05
67,97,0.05
68,97,0.05
69,97,0.05
70,97,0.05
71,97,0.05
72,97,0.05
73,97,0.05
74,97,0.05
75,97,0.05
76,97,0.05
77,97,0.05
78,97,0.05
79,97,0.05
80,97,0.05
81,97,0.05
82,97,0.05
83,97,0.05
84,97,0.05
85,97,0.05
86,97,0.05
87,97,0.05
88,97,0.05
89,97,0.05
90,97,0.05
91,97,0.05
92,97,0.05
103,97,0.05
104,97,0.05
105,97,0.05
106,97,0.05
107,97,0.05
108,97,0.05
109,97,0.05
110,97,0.05
111,97,0.05
112,97,0.05
113,97,0.05
114,97,0.05
115,97,0.05
116,97,0.05
118,97,0.05
119,97,0.05
120,97,0.05
121,97,0.05
122,97,0.05
123,97,0.05
124,97,0.05
125,97,0.05
126,97,0.05
127,97,0.05
128,97,0.05
129,97,0.05
130,97,0.05
131,97,0.05
132,97,0.05
133,97,0.05
134,97,0.05
135,97,0.05
136,97,0.05
137,97,0.05
138,97,0.05
139,97,0.05
140,97,0.05
141,97,0.05
142,97,0.05
143,97,0.05
144,97,0.05
145,97,0.05
146,97,0.05
147,97,0.05
148,97,0.05
149,97,0.05
150,97,0.05
151,97,0.05
152,97,0.05
153,97,0.05
154,97,0.05
155,97,0.05
156,97,0.05
157,97,0.05
158,97,0.05
159,97,0.05
160,97,0.05
161,97,0.05
162,97,0.05
163,97,0.05
164,97,0.05
165,97,0.05
166,97,0.05
167,97,0.05
168,97,0.05
169,97,0.05
170,97,0.05
171,97,0.05
172,97,0.05
173,97,0.05
174,97,0.05
175,97,0.05
176,97,0.05
177,97,0.05
178,97,0.05
179,97,0.05
180,97,0.05
181,97,0.05
182,97,0.05
183,97,0.05
184,97,0.05
185,97,0.05
186,97,0.05
187,97,0.05
188,97,0.05
189,97,0.05
190,97,0.05
191,97,0.05
192,97,0.05
193,97,0.05
194,97,0.05
195,97,0.05
196,97,0.05
197,97,0.05
198,97,0.05
199,97,0.05
1,98,0.05
2,98,0.05
3,98,0.05
4,98,0.05
5,98,0.05
6,98,0.05
7,98,0.05
8,98,0.05
9,98,0.05
10,98,0.05
11,98,0.05
12,98,0.05
13,98,0.05
14,98,0.05
15,98,0.05
16,98,0.05
17,98,0.05
18,98,0.05
19,98,0.05
20,98,0.05
21,98,0.05
22,98,0.05
23,98,0.05
24,98,0.05
25,98,0.05
26,98,0.05
27,98,0.05
28,98,0.05
29,98,0.05
30,98,0.05
31,98,0.05
32,98,0.05
33,98,0.05
34,98,0.05
35,98,0.05
36,98,0.05
37,98,0.05
38,98,0.05
39,98,0.05
40,98,0.05
41,98,0.05
42,98,0.05
43,98,0.05
44,98,0.05
45,98,0.05
46,98,0.05
47,98,0.05
48,98,0.05
49,98,0.05
50,98,0.05
51,98,0.05
52,98,0.05
53,98,0.05
54,98,0.05
55,98,0.05
56,98,0.05
57,98,0.05
58,98,0.05
59,98,0.05
60,98,0.05
61,98,0.05
62,98,0.05
63,98,0.05
64,98,0.05
65,98,0.05
66,98,0.05
67,98,0.05
68,98,0.05
69,98,0.05
70,98,0.05
71,98,0.05
72,98,0.05
73,98,0.05
74,98,0.05
75,98,0.05
76,98,0.05
77,98,0.05
78,98,0.05
79,98,0.05
80,98,0.05
81,98,0.05
82,98,0.05
83,98,0.05
84,98,0.05
85,98,0.05
86,98,0.05
87,98,0.05
88,98,0.05
89,98,0.05
90,98,0.05
91,98,0.05
92,98,0.05
103,98,0.05
104,98,0.05
105,98,0.05
106,98,0.05
107,98,0.05
108,98,0.05
109,98,0.05
110,98,0.05
111,98,0.05
112,98,0.05
113,98,0.05
114,98,0.05
115,98,0.05
116,98,0.05
117,98,0.05
118,98,0.05
119,98,0.05
120,98,0.05
121,98,0.05
122,98,0.05
123,98,0.05
124,98,0.05
125,98,0.05
126,98,0.05
127,98,0.05
128,98,0.05
129,98,0.05
130,98,0.05
131,98,0.05
132,98,0.05
133,98,0.05
134,98,0.05
135,98,0.05
136,98,0.05
137,98,0.05
138,98,0.05
139,98,0.05
140,98,0.05
141,98,0.05
142,98,0.05
143,98,0.05
144,98,0.05
145,98,0.05
146,98,0.05
147,98,0.05
148,98,0.05
149,98,0.05
150,98,0.05
151,98,0.05
152,98,0.05
153,98,0.05
154,98,0.05
155,98,0.05
156,98,0.05
157,98,0.05
158,98,0.05
159,98,0.05
160,98,0.05
161,98,0.05
162,98,0.05
163,98,0.05
164,98,0.05
165,98,0.05
166,98,0.05
167,98,0.05
168,98,0.05
169,98,0.05
